beam,rep_penalty,no_repeat_ngram,temp_fallback,id,reference,hypothesis
1,1.3,3,True,common_voice_en_38091215,He also transcribed music from other sources for the organ.,He also transcribed music from other sources for the organ.
1,1.3,3,True,common_voice_en_38110336,Counter Intelligence Corps headquarters in Genoa.,Counterintelligence Corps headquarters in Genoa.
1,1.3,3,True,common_voice_en_38110338,Cem became the leader of the party.,Sem became the leader of the party.
1,1.3,3,True,common_voice_en_38135743,Fuji Dream Airlines has its headquarters in Makinohara.,Fuji Dream Airlines has its headquarters in Makinuhara.
1,1.3,3,True,common_voice_en_38174426,"The higher the degree of substitution, the more stable a carbocation generally is.","The higher the degree of substitution, the more stable a car vacation generally is."
1,1.3,3,True,common_voice_en_38174427,"The ""unfinished"" barrage was the cause of much embarrassment to the Welsh Assembly.",The unfinished barrage was the cause of much embarrassment to the Welsh Assembly.
1,1.3,3,True,common_voice_en_38184000,It is dark rufous brown above and paler rufous brown below.,it is dark office brown above and paler loafer's brown below
1,1.3,3,True,common_voice_en_38184018,Cacheris is the son of a Greek immigrant.,Cateris is the son of a Greek immigrant.
1,1.3,3,True,common_voice_en_38199426,A remixed and remastered edition of Sluggo!,A Remixed and remastered edition of Sluggoo
1,1.3,3,True,common_voice_en_38236253,"The founder members were Allah Dita Khan, Skintaj and Rajasab Ali of Azad Kashmir.","The founder were Alladeeta Khan, Skintraj and Rajasaheb Ali of Azad Kashmir."
1,1.3,3,True,common_voice_en_38255726,Dionysus was the last king of the gods appointed by Zeus.,Dionysus was the last king of the gods appointed by Zeus.
1,1.3,3,True,common_voice_en_38279877,Children are warned against straying in the corn because the fox is there.,Children are warned against straying in the corn because the fox is there.
1,1.3,3,True,common_voice_en_38279879,The next act opens with a repetition of the forging of a plowshare.,The next act opens with a repetition of the forging of a plowshare.
1,1.3,3,True,common_voice_en_38283661,"When a dead whale is washed ashore, the people accord it a solemn burial.","When a dead whale is washed ashore, the people accord it a solemn burial."
1,1.3,3,True,common_voice_en_38283664,The growth of the garden is the growth of the divine substance.,The growth of the garden is the growth of divine substance.
1,1.3,3,True,common_voice_en_38297874,I gave bread to the hungry and clothes to the naked.,I gave bread to the hungry and clothes for the naked.
1,1.3,3,True,common_voice_en_38297928,"These four days corresponded to the thirteenth, fourteenth, fifteenth, and sixteenth of November.","These four days corresponded to the 13th, 14th 15 and 16 November."
1,1.3,3,True,common_voice_en_38299559,Are they mere diversions meant to while away the tedium of the holidays?,Are they mere diversions? Why love with the tedium of holidays
1,1.3,3,True,common_voice_en_38313463,"In time, its decision was accepted by the Eastern Church.","In time, its decision was accepted by the Eastern Church."
1,1.3,3,True,common_voice_en_38328912,"The town has one airport, Makokou Airport.","The town has one airport, Makoko Airport."
1,1.3,3,True,common_voice_en_38328917,"He married a minister's daughter, with whom he had a daughter and son.",He married a minister's daughter with whom he had her daughter and son.
1,1.3,3,True,common_voice_en_38337329,Cleveland's men rescued him and captured Riddle and two others.,Cleveland's men rescued him and captured Riddle and two others.
1,1.3,3,True,common_voice_en_38350944,Ariton is part of the Ozark Micropolitan Statistical Area.,Elton is part of the Ozark Micropolitan Statistical Area.
1,1.3,3,True,common_voice_en_38350945,The Republican Party controls politics at the local level in Clark County.,The Republican Party controls politics at the local level in Clark County.
1,1.3,3,True,common_voice_en_38361992,"When a person is sufficiently fatigued, microsleeps may be experienced.","When a person is sufficiently fatigued, micro-sleep may be experienced."
1,1.3,3,True,common_voice_en_38389712,The episodes are edited by Hewlett himself.,The episodes are edited by Hewlett himself.
1,1.3,3,True,common_voice_en_38409887,The series of records was then named Mercury Living Presence.,The series of records was then named Mercury Living Presence.
1,1.3,3,True,common_voice_en_38409888,"The comic series has spawned a film serial, a radio series and a novel.","The comic series has found a film serial, a radio series and a novel."
1,1.3,3,True,common_voice_en_38458960,It is endemic to Western Tropical Africa.,It is endemic to Western tropical Africa.
1,1.3,3,True,common_voice_en_38461334,"It aired on Astro Ria, which is hosted by Malaysia's satellite provider, Astro Malaysia.",It aired on Astroria which is hosted by Malaysia satellite provider Astromalacia.
1,1.3,3,True,common_voice_en_38461339,The boat's wake drags the humans into the river and towards a waterfall.,The boat's wake drags the humans into the river and towards a waterfall.
1,1.3,3,True,common_voice_en_38524458,I wish he would arrive!,I wish he would arrive.
1,1.3,3,True,common_voice_en_38524461,His determination of spreading his knowledge was taken very seriously.,His determination of spreading his knowledge was taken very seriously.
1,1.3,3,True,common_voice_en_38525179,Two of John F. Kennedy's books are almost entirely credited to ghostwriters.,Two of John F. Kennedy's books are almost entirely credited to ghostwriters
1,1.3,3,True,common_voice_en_38525180,Is there no regenerating of these political Sodomites?,Is there no regenerating of these political sodomites?
1,1.3,3,True,common_voice_en_38525927,Bugs thinks he's been brought out to perform.,Bugs thinks he's been brought out to perform.
1,1.3,3,True,common_voice_en_38559359,Then he worked as a door-to-door insurance salesman.,Then he worked as a door-to-door insurance salesman.
1,1.3,3,True,common_voice_en_38576003,The two front men were both blond and very intense.,The two front men were both blond and very intense.
1,1.3,3,True,common_voice_en_38579138,Headon lies within Headon cum Upton civil parish for local administrative identity.,"Hedden lies within Heddon, come Upton civil parish for local administrative identity."
1,1.3,3,True,common_voice_en_38587292,The trooper was never charged with any foul play.,The trooper was never charged with any foul play.
1,1.3,3,True,common_voice_en_38625438,"Ashur's brothers were Elam, Arphaxad, Lud, and Aram.","Asur's brothers were Ilum, Arfak, Saad, Lord and Aram."
1,1.3,3,True,common_voice_en_38663258,He died in the attentive care of staff at the Mater Hospital in Dublin.,He died in the attentive care of staff at the Mater Hospital in Dublin.
1,1.3,3,True,common_voice_en_38663260,"The band's longest engagement was at Hollenden Hotel's Vogue Room in Cleveland, Ohio.","The band's longest engagement was at the Orlandin Hotel Vogue Room in Cleveland, Ohio."
1,1.3,3,True,common_voice_en_38729339,"Then, a stunt double would have performed a second shot at a higher altitude.",The next turn double would have performed a second shot at higher altitude.
1,1.3,3,True,common_voice_en_38743450,The channel also operates a separate feed for the United Kingdom.,The channel also operates a separate feed for the United Kingdom.
1,1.3,3,True,common_voice_en_38867974,The station is owned by New River Community Church.,This station is owned by New River Community Church.
1,1.3,3,True,common_voice_en_38991758,"The victorious king all members of the Orbeli clan, excepting two brothers who escaped.",The Victorious King all members of Orbele clan excepting two brothers who escaped.
1,1.3,3,True,common_voice_en_3900314,Angela wanted to copy everything he had done.,Angela wanted to copy everything we had done.
1,1.3,3,True,common_voice_en_39263163,"They had one daughter, Charlotte Brown Swanson.","They had one daughter, Charlotte Brown Swanson."
1,1.3,3,True,common_voice_en_39263165,He continues to live in Houston with his wife Jaclyn.,"He continues to live in Houston with his wife, Jaisalyn."
1,1.3,3,True,common_voice_en_39350221,The second level involves crossing a bridge by swinging on spider threads.,The second level involves crossing a bridge by swinging on spider threads.
1,1.3,3,True,common_voice_en_39350227,He reverted to his present condition.,He reverted to his present condition.
1,1.3,3,True,common_voice_en_39388217,"It contains numerous ponds, waterworks, and wooden Chinese pavilions.","It contains numerous ponds, waterworks and wooden Chinese Pavilions."
1,1.3,3,True,common_voice_en_39544587,Track is standard gauge.,Track is standard gauge
1,1.3,3,True,common_voice_en_39544787,"Niles invented a process for making wire, and erected mills in Norwich.",Niles invented a process for making wire and erected mills in Norwich.
1,1.3,3,True,common_voice_en_39568375,The birdlife to be found in this municipality is characteristic for the region.,The bird life to be found in this municipality is characteristic for the region.
1,1.3,3,True,common_voice_en_39568447,Her father is of Irish and Spanish descent.,Her father is of Irish and Spanish descent.
1,1.3,3,True,common_voice_en_39568460,"Humic substances, including humin, have not been observed in soils using modern analytical techniques.",humic substances including human have not been observed in soils using modern analytical techniques
